height,weight,label 
200,38,thin
134,70,fat
152,49,normal
176,100,fat
173,39,thin
165,64,normal
129,66,fat
168,49,thin
159,87,fat
170,55,normal
165,84,fat
196,70,thin
166,40,thin
171,75,fat
135,45,normal
129,40,normal
168,44,thin
129,74,fat
135,62,fat
161,36,thin
185,86,fat
177,38,thin
157,83,fat
124,82,fat
149,39,thin
122,78,fat
129,56,fat
187,75,normal
135,97,fat
192,75,normal
154,48,normal
197,36,thin
162,65,normal
194,97,fat
196,76,normal
199,74,normal
192,89,normal
124,95,fat
141,71,fat
198,56,thin
197,52,thin
198,84,normal
156,59,normal
144,51,normal
163,43,thin
176,50,thin
143,46,normal
160,47,thin
178,90,fat
123,52,fat
184,100,fat
176,61,normal
151,73,fat
188,72,normal
149,35,thin
161,87,fat
147,92,fat
165,73,fat
164,60,normal
164,47,thin
127,73,fat
141,99,fat
129,62,fat
157,89,fat
192,52,thin
194,35,thin
187,63,thin
140,64,fat
173,96,fat
135,91,fat
126,100,fat
136,90,fat
177,48,thin
192,92,normal
186,59,thin
176,48,thin
162,66,fat
191,74,normal
142,75,fat
130,87,fat
124,95,fat
195,48,thin
190,86,normal
190,48,thin
171,61,normal
177,43,thin
159,79,fat
172,68,normal
167,100,fat
147,54,normal
161,91,fat
160,56,normal
179,62,normal
134,67,fat
192,78,normal
194,38,thin
197,62,thin
176,55,thin
142,59,fat
139,96,fat
126,61,fat
166,35,thin
137,54,fat
171,72,normal
177,41,thin
149,48,normal
171,61,normal
184,45,thin
200,41,thin
196,91,normal
171,74,fat
142,100,fat
192,75,normal
189,81,normal
153,62,fat
157,60,normal
162,40,thin
160,56,normal
186,90,fat
135,61,fat
194,54,thin
171,88,fat
172,49,thin
120,77,fat
151,64,fat
181,45,thin
127,93,fat
169,35,thin
199,43,thin
184,49,thin
199,40,thin
180,84,fat
133,73,fat
123,83,fat
175,49,thin
128,97,fat
185,97,fat
193,61,thin
146,85,fat
177,73,normal
136,99,fat
152,60,fat
152,51,normal
181,66,normal
167,35,thin
181,58,thin
124,75,fat
192,50,thin
154,35,thin
123,50,fat
124,92,fat
180,41,thin
155,86,fat
156,36,thin
139,79,fat
180,62,normal
169,54,normal
193,65,thin
189,58,thin
196,85,normal
165,44,thin
144,96,fat
159,75,fat
145,52,normal
125,51,fat
154,78,fat
189,91,fat
180,58,thin
141,86,fat
149,98,fat
181,66,normal
156,57,normal
190,82,normal
167,90,fat
197,49,thin
154,65,fat
138,91,fat
161,68,fat
196,37,thin
123,53,fat
186,92,fat
163,83,fat
187,78,normal
174,48,thin
124,53,fat
180,100,fat
164,96,fat
194,69,thin
154,45,normal
174,91,fat
161,94,fat
124,67,fat
179,39,thin
163,56,normal
193,89,normal
130,100,fat
145,89,fat
152,46,normal
129,47,fat
197,49,thin
200,91,normal
140,77,fat
186,51,thin
133,69,fat
155,99,fat
142,71,fat
189,52,thin
174,73,normal
171,46,thin
140,53,fat
148,43,normal
190,62,thin
157,63,fat
172,86,fat
159,49,normal
176,85,fat
143,58,fat
137,55,fat
123,86,fat
143,99,fat
141,62,fat
130,61,fat
168,84,fat
187,70,normal
126,64,fat
122,97,fat
174,79,fat
168,95,fat
149,65,fat
173,87,fat
180,40,thin
180,86,fat
155,91,fat
123,53,fat
126,44,fat
147,89,fat
145,68,fat
138,43,normal
161,79,fat
174,87,fat
155,46,normal
129,83,fat
195,60,thin
125,56,fat
195,35,thin
174,64,normal
141,61,fat
153,81,fat
198,70,thin
188,68,normal
155,41,thin
132,57,fat
190,89,normal
137,92,fat
145,71,fat
158,71,fat
137,40,normal
167,70,fat
156,90,fat
121,77,fat
188,85,normal
190,99,fat
140,80,fat
124,58,fat
182,44,thin
143,94,fat
139,47,normal
150,79,fat
184,92,fat
141,35,thin
198,76,normal
191,78,normal
141,90,fat
130,82,fat
190,86,normal
158,67,fat
144,69,fat
144,64,fat
167,48,thin
122,91,fat
183,90,fat
155,56,normal
181,96,fat
198,64,thin
160,75,fat
170,72,normal
170,36,thin
123,80,fat
125,88,fat
180,97,fat
172,99,fat
171,57,normal
144,83,fat
147,71,fat
185,49,thin
169,48,thin
190,72,normal
156,72,fat
178,44,thin
159,71,fat
185,45,thin
170,87,fat
136,38,normal
145,76,fat
189,70,normal
125,41,fat
164,69,fat
173,84,fat
120,44,fat
148,90,fat
171,89,fat
165,93,fat
142,69,fat
147,92,fat
139,48,normal
160,87,fat
143,58,fat
181,47,thin
141,68,fat
175,86,fat
169,83,fat
181,97,fat
139,90,fat
157,52,normal
183,57,thin
191,72,normal
131,52,fat
167,71,fat
124,84,fat
192,91,normal
185,63,thin
171,98,fat
151,78,fat
198,72,thin
175,90,fat
147,53,normal
147,93,fat
162,96,fat
125,81,fat
152,60,fat
123,50,fat
173,100,fat
187,81,normal
198,71,thin
121,56,fat
140,61,fat
172,54,thin
150,73,fat
159,88,fat
197,74,normal
181,66,normal
135,90,fat
162,64,normal
149,71,fat
179,43,thin
132,69,fat
121,54,fat
155,96,fat
169,97,fat
166,83,fat
153,78,fat
138,80,fat
188,60,thin
181,63,normal
127,81,fat
158,62,normal
158,82,fat
131,68,fat
153,35,thin
153,97,fat
191,88,normal
183,98,fat
150,76,fat
125,53,fat
168,69,normal
175,69,normal
147,96,fat
168,52,thin
134,51,fat
183,45,thin
149,37,thin
166,49,thin
135,55,fat
166,62,normal
153,67,fat
124,36,normal
157,80,fat
158,45,thin
133,35,normal
193,78,normal
144,47,normal
155,92,fat
128,56,fat
143,44,normal
167,57,normal
192,41,thin
193,90,normal
123,78,fat
146,75,fat
179,64,normal
145,38,thin
137,59,fat
179,62,normal
169,68,normal
138,78,fat
149,86,fat
146,74,fat
166,56,normal
167,94,fat
150,62,fat
181,59,thin
178,91,fat
144,88,fat
172,38,thin
124,36,normal
151,83,fat
154,50,normal
144,85,fat
180,94,fat
162,65,normal
190,95,fat
122,55,fat
159,100,fat
160,62,normal
136,78,fat
171,67,normal
173,40,thin
141,69,fat
156,98,fat
127,43,fat
136,52,fat
164,99,fat
190,46,thin
134,89,fat
157,41,thin
197,43,thin
126,78,fat
195,71,normal
161,74,fat
128,68,fat
176,91,fat
159,48,normal
164,40,thin
158,59,normal
191,75,normal
121,56,fat
132,65,fat
196,82,normal
160,35,thin
153,72,fat
138,100,fat
159,95,fat
190,67,normal
185,39,thin
154,69,fat
155,41,thin
190,48,thin
183,82,normal
143,67,fat
127,83,fat
199,54,thin
167,93,fat
145,56,fat
122,48,fat
155,41,thin
199,58,thin
173,65,normal
124,57,fat
136,78,fat
176,41,thin
157,50,normal
130,55,fat
151,42,thin
170,76,fat
155,98,fat
161,72,fat
120,88,fat
129,35,normal
137,49,fat
167,58,normal
140,90,fat
122,87,fat
130,77,fat
160,79,fat
159,62,normal
176,85,fat
177,76,normal
168,55,normal
138,60,fat
136,75,fat
176,82,fat
200,72,thin
196,100,fat
140,42,normal
125,77,fat
184,81,normal
148,95,fat
177,89,fat
165,52,normal
125,65,fat
155,70,fat
135,80,fat
187,94,fat
183,93,fat
184,51,thin
175,50,thin
190,96,fat
189,87,normal
157,47,normal
162,93,fat
159,46,thin
181,54,thin
162,63,normal
149,84,fat
190,82,normal
190,82,normal
134,38,normal
143,49,normal
138,97,fat
199,42,thin
194,92,normal
164,72,fat
192,62,thin
144,48,normal
180,41,thin
168,63,normal
172,83,fat
170,89,fat
122,83,fat
134,43,normal
193,89,normal
154,49,normal
153,81,fat
196,87,normal
146,68,fat
128,43,fat
123,46,fat
131,47,fat
152,94,fat
197,36,thin
149,68,fat
195,39,thin
132,71,fat
169,81,fat
121,80,fat
141,47,normal
161,53,normal
163,55,normal
156,46,normal
162,47,thin
123,55,fat
129,76,fat
196,35,thin
125,36,normal
150,80,fat
140,53,fat
135,49,fat
144,99,fat
182,51,thin
153,93,fat
148,72,fat
163,96,fat
181,89,fat
120,45,fat
140,71,fat
140,87,fat
157,40,thin
152,38,thin
182,64,normal
174,41,thin
138,76,fat
163,94,fat
136,77,fat
161,73,fat
194,36,thin
145,53,fat
174,50,thin
143,96,fat
139,52,fat
143,64,fat
175,60,normal
143,41,normal
168,95,fat
130,42,normal
148,58,fat
152,73,fat
162,59,normal
147,97,fat
169,100,fat
179,85,fat
195,62,thin
184,39,thin
153,96,fat
142,92,fat
156,78,fat
160,86,fat
137,77,fat
172,74,fat
193,95,fat
143,87,fat
176,83,fat
161,90,fat
174,78,fat
195,76,normal
133,61,fat
196,67,thin
141,60,fat
175,36,thin
124,59,fat
149,62,fat
153,88,fat
155,100,fat
122,57,fat
164,62,normal
156,45,thin
140,50,fat
190,64,thin
142,79,fat
178,80,fat
194,39,thin
198,42,thin
154,63,fat
197,35,thin
162,63,normal
174,38,thin
175,47,thin
146,91,fat
185,51,thin
173,77,fat
166,54,normal
124,87,fat
198,61,thin
169,67,normal
182,65,normal
147,87,fat
163,89,fat
139,58,fat
171,95,fat
197,47,thin
130,63,fat
127,74,fat
126,42,fat
146,46,normal
140,62,fat
187,99,fat
198,81,normal
135,81,fat
175,58,normal
162,67,fat
160,69,fat
148,68,fat
185,67,normal
168,36,thin
195,50,thin
136,66,fat
130,65,fat
169,75,fat
120,48,fat
128,68,fat
120,41,fat
133,100,fat
123,92,fat
168,83,fat
142,55,fat
132,74,fat
127,64,fat
183,94,fat
196,100,fat
129,68,fat
151,42,thin
199,95,normal
185,69,normal
172,55,normal
150,82,fat
161,58,normal
131,45,fat
200,51,thin
182,35,thin
171,83,fat
196,57,thin
185,55,thin
127,95,fat
184,76,normal
174,92,fat
153,43,thin
123,76,fat
132,97,fat
162,64,normal
153,72,fat
147,43,normal
189,80,normal
151,79,fat
154,38,thin
156,69,fat
127,95,fat
128,56,fat
142,36,thin
137,74,fat
188,58,thin
147,81,fat
142,96,fat
142,44,normal
166,89,fat
125,51,fat
130,64,fat
199,76,normal
184,49,thin
179,53,thin
156,59,normal
122,68,fat
172,38,thin
173,49,thin
152,38,thin
129,61,fat
173,57,normal
120,69,fat
158,57,normal
175,54,thin
175,45,thin
193,62,thin
120,61,fat
164,89,fat
129,63,fat
144,76,fat
149,62,fat
139,87,fat
199,39,thin
192,93,fat
179,48,thin
154,94,fat
189,38,thin
120,44,fat
193,82,normal
141,36,thin
189,91,fat
160,98,fat
146,77,fat
121,49,fat
199,57,thin
200,64,thin
122,37,normal
155,50,normal
147,90,fat
155,47,normal
183,51,thin
150,46,normal
189,97,fat
160,61,normal
190,50,thin
126,89,fat
141,39,normal
147,80,fat
123,75,fat
137,62,fat
175,87,fat
142,51,fat
125,53,fat
132,59,fat
147,67,fat
200,48,thin
147,93,fat
192,43,thin
193,50,thin
146,67,fat
147,68,fat
170,72,normal
153,53,normal
188,35,thin
191,37,thin
169,74,fat
185,47,thin
154,45,normal
122,38,fat
192,60,thin
125,44,fat
122,67,fat
166,47,thin
186,74,normal
134,95,fat
123,80,fat
130,61,fat
181,72,normal
140,43,normal
167,37,thin
179,75,normal
179,97,fat
196,42,thin
123,45,fat
159,49,normal
157,82,fat
154,100,fat
131,40,normal
151,66,fat
132,95,fat
180,75,normal
179,65,normal
147,100,fat
156,94,fat
189,77,normal
169,86,fat
170,78,fat
149,99,fat
190,90,normal
174,84,fat
156,56,normal
158,95,fat
156,36,thin
140,62,fat
174,78,fat
195,99,fat
141,57,fat
160,71,fat
189,45,thin
167,85,fat
163,56,normal
153,80,fat
138,47,normal
191,56,thin
174,35,thin
156,50,normal
200,45,thin
123,43,fat
134,97,fat
195,58,thin
146,87,fat
153,81,fat
196,81,normal
185,64,normal
140,42,normal
141,77,fat
143,38,normal
181,54,thin
137,94,fat
184,90,fat
157,49,normal
165,59,normal
181,99,fat
190,51,thin
137,75,fat
136,99,fat
156,48,normal
164,45,thin
188,44,thin
188,92,fat
172,68,normal
162,70,fat
163,55,normal
130,35,normal
174,56,thin
161,57,normal
157,55,normal
186,45,thin
192,42,thin
196,45,thin
156,52,normal
197,100,fat
187,82,normal
125,94,fat
145,57,fat
149,66,fat
127,57,fat
120,54,fat
141,37,normal
169,71,normal
134,73,fat
183,83,normal
176,67,normal
137,51,fat
145,87,fat
132,58,fat
125,94,fat
155,38,thin
124,68,fat
180,68,normal
139,42,normal
150,97,fat
149,72,fat
192,92,normal
160,55,normal
180,44,thin
134,42,normal
157,91,fat
139,92,fat
200,68,thin
187,79,normal
194,54,thin
191,68,normal
165,80,fat
127,99,fat
139,99,fat
157,52,normal
200,51,thin
141,71,fat
197,68,thin
139,47,normal
171,67,normal
160,75,fat
139,48,normal
152,39,thin
120,65,fat
196,52,thin
166,51,normal
149,54,normal
128,64,fat
178,86,fat
127,54,fat
137,76,fat
185,94,fat
146,56,fat
197,62,thin
125,39,normal
183,56,thin
200,45,thin
134,90,fat
200,40,thin
158,86,fat
187,66,normal
195,49,thin
156,87,fat
136,91,fat
135,100,fat
138,91,fat
124,94,fat
155,61,fat
128,60,fat
146,60,fat
156,49,normal
145,81,fat
138,93,fat
143,45,normal
191,71,normal
146,36,thin
145,65,fat
180,57,thin
192,35,thin
139,51,fat
159,72,fat
189,61,thin
176,81,fat
166,83,fat
128,92,fat
131,96,fat
191,90,normal
151,80,fat
200,46,thin
158,70,fat
164,73,fat
194,89,normal
159,59,normal
123,67,fat
154,43,thin
120,61,fat
172,52,thin
171,36,thin
196,76,normal
129,78,fat
188,50,thin
178,85,fat
160,41,thin
125,100,fat
154,98,fat
187,53,thin
170,57,normal
178,76,normal
182,59,thin
131,56,fat
194,67,thin
130,78,fat
137,81,fat
160,74,fat
180,88,fat
138,51,fat
187,86,normal
198,64,thin
187,79,normal
142,73,fat
125,86,fat
143,80,fat
141,86,fat
124,72,fat
136,56,fat
156,50,normal
193,46,thin
170,61,normal
163,67,fat
161,60,normal
182,35,thin
139,40,normal
158,93,fat
184,61,thin
180,88,fat
131,69,fat
182,87,fat
186,54,thin
178,74,normal
191,45,thin
200,80,normal
189,58,thin
146,63,fat
143,85,fat
147,65,fat
141,67,fat
144,45,normal
158,100,fat
146,65,fat
200,72,thin
154,43,thin
156,48,normal
197,39,thin
190,36,thin
184,42,thin
136,81,fat
151,81,fat
134,43,normal
145,64,fat
162,87,fat
172,93,fat
138,40,normal
192,69,normal
161,53,normal
129,91,fat
170,59,normal
173,55,thin
148,82,fat
151,65,fat
132,96,fat
186,69,normal
192,83,normal
182,95,fat
153,86,fat
132,98,fat
156,60,normal
160,63,normal
189,57,thin
181,98,fat
192,53,thin
143,35,thin
165,92,fat
145,75,fat
174,40,thin
125,52,fat
174,73,normal
140,39,normal
123,96,fat
124,96,fat
149,96,fat
191,92,fat
137,42,normal
162,99,fat
135,66,fat
179,62,normal
195,83,normal
158,73,fat
156,86,fat
175,53,thin
157,85,fat
153,67,fat
131,96,fat
177,39,thin
132,56,fat
163,88,fat
172,90,fat
172,83,fat
154,86,fat
164,75,fat
166,74,fat
164,66,normal
195,49,thin
168,74,fat
198,43,thin
193,42,thin
145,74,fat
136,47,fat
158,66,fat
152,79,fat
131,85,fat
121,62,fat
195,62,thin
195,72,normal
165,73,fat
182,43,thin
163,47,thin
157,37,thin
198,81,normal
137,68,fat
140,58,fat
130,37,normal
148,60,fat
124,64,fat
151,83,fat
166,37,thin
191,71,normal
154,42,thin
132,98,fat
178,87,fat
155,57,normal
164,54,normal
176,55,thin
199,52,thin
174,51,thin
153,89,fat
191,76,normal
170,62,normal
126,73,fat
163,50,normal
130,100,fat
130,83,fat
175,75,normal
199,70,thin
149,36,thin
179,96,fat
122,81,fat
169,46,thin
184,78,normal
135,76,fat
152,65,fat
141,88,fat
170,79,fat
190,64,thin
185,47,thin
173,64,normal
169,85,fat
155,93,fat
199,83,normal
140,41,normal
187,89,fat
171,73,normal
190,97,fat
138,93,fat
193,88,normal
137,54,fat
140,55,fat
180,57,thin
197,52,thin
164,50,normal
172,47,thin
147,72,fat
180,59,thin
153,90,fat
161,36,thin
144,36,thin
177,95,fat
191,35,thin
181,78,normal
175,50,thin
175,60,normal
200,67,thin
146,58,fat
133,79,fat
165,67,normal
132,42,normal
172,79,fat
135,53,fat
134,37,normal
197,44,thin
122,90,fat
139,97,fat
180,39,thin
198,99,fat
136,62,fat
133,77,fat
126,67,fat
193,57,thin
141,97,fat
147,90,fat
128,70,fat
155,50,normal
154,64,fat
193,38,thin
194,40,thin
129,87,fat
157,84,fat
133,44,normal
129,46,fat
158,62,normal
195,85,normal
190,79,normal
192,39,thin
194,59,thin
158,80,fat
147,97,fat
164,98,fat
139,77,fat
199,51,thin
137,85,fat
157,71,fat
152,74,fat
139,95,fat
125,82,fat
138,65,fat
173,79,fat
131,86,fat
140,36,thin
135,85,fat
192,50,thin
168,78,fat
160,100,fat
174,54,thin
172,56,normal
178,45,thin
136,54,fat
198,38,thin
120,46,fat
151,86,fat
150,76,fat
190,81,normal
134,41,normal
171,44,thin
200,90,normal
183,62,normal
146,39,thin
151,94,fat
144,87,fat
129,50,fat
194,93,normal
173,35,thin
182,87,fat
177,39,thin
149,92,fat
156,45,thin
185,82,normal
168,73,fat
190,87,normal
197,96,normal
161,98,fat
150,44,normal
148,58,fat
131,51,fat
131,39,normal
144,82,fat
158,82,fat
178,69,normal
141,96,fat
128,48,fat
157,81,fat
171,55,normal
172,70,normal
189,65,thin
146,41,normal
121,49,fat
171,99,fat
198,62,thin
142,86,fat
195,56,thin
165,40,thin
150,100,fat
182,42,thin
132,61,fat
197,100,fat
148,66,fat
164,49,thin
196,58,thin
135,52,fat
145,55,fat
179,85,fat
178,51,thin
125,53,fat
194,51,thin
134,36,normal
144,97,fat
186,68,normal
172,65,normal
152,67,fat
171,60,normal
183,35,thin
168,68,normal
133,71,fat
145,85,fat
187,47,thin
181,58,thin
173,72,normal
174,45,thin
157,86,fat
186,100,fat
190,97,fat
137,44,normal
190,79,normal
183,90,fat
127,40,normal
186,100,fat
164,62,normal
200,99,normal
161,51,normal
171,57,normal
178,77,normal
184,70,normal
191,75,normal
160,40,thin
197,87,normal
123,36,normal
120,95,fat
161,52,normal
152,70,fat
197,70,thin
121,42,fat
175,95,fat
195,76,normal
120,63,fat
195,73,normal
171,62,normal
146,80,fat
127,50,fat
165,98,fat
131,75,fat
197,40,thin
188,37,thin
177,84,fat
125,60,fat
184,68,normal
184,60,thin
151,65,fat
195,91,normal
131,43,fat
191,42,thin
172,46,thin
178,35,thin
122,76,fat
120,95,fat
181,41,thin
146,79,fat
141,99,fat
175,52,thin
159,70,fat
194,38,thin
154,50,normal
170,66,normal
172,66,normal
168,35,thin
159,62,normal
183,78,normal
121,53,fat
146,61,fat
132,44,fat
183,37,thin
162,72,fat
173,95,fat
120,94,fat
135,54,fat
198,39,thin
129,94,fat
159,79,fat
197,100,fat
138,71,fat
197,86,normal
133,81,fat
158,73,fat
193,72,normal
163,46,thin
126,35,normal
120,81,fat
192,64,thin
129,48,fat
199,36,thin
132,98,fat
123,82,fat
128,78,fat
164,87,fat
197,79,normal
147,81,fat
197,45,thin
129,69,fat
150,41,thin
199,72,thin
190,66,thin
200,71,thin
199,41,thin
182,41,thin
186,60,thin
178,77,normal
131,50,fat
142,76,fat
136,65,fat
149,60,fat
153,75,fat
186,75,normal
162,78,fat
164,74,fat
125,64,fat
172,39,thin
151,57,normal
168,83,fat
177,55,thin
144,89,fat
143,47,normal
151,37,thin
192,64,thin
140,50,fat
147,95,fat
151,90,fat
156,47,normal
197,73,normal
120,88,fat
124,78,fat
153,96,fat
157,100,fat
138,41,normal
164,51,normal
120,92,fat
126,90,fat
155,54,normal
145,80,fat
173,47,thin
153,86,fat
172,81,fat
128,89,fat
169,59,normal
197,46,thin
191,56,thin
141,98,fat
160,70,fat
134,58,fat
191,74,normal
156,49,normal
127,94,fat
169,59,normal
161,42,thin
128,81,fat
193,70,normal
183,70,normal
181,75,normal
177,82,fat
149,79,fat
189,72,normal
182,87,fat
140,91,fat
121,38,fat
196,35,thin
199,38,thin
184,77,normal
150,38,thin
180,75,normal
171,41,thin
197,38,thin
130,98,fat
191,79,normal
135,66,fat
199,74,normal
167,64,normal
123,93,fat
125,94,fat
184,80,normal
120,38,fat
146,50,normal
176,95,fat
128,77,fat
179,37,thin
170,80,fat
135,98,fat
128,62,fat
182,72,normal
188,94,fat
174,93,fat
162,96,fat
169,92,fat
172,57,normal
157,38,thin
180,72,normal
200,72,thin
197,70,thin
154,57,normal
185,42,thin
133,57,fat
183,51,thin
185,66,normal
138,70,fat
121,37,fat
140,67,fat
193,91,normal
137,79,fat
149,94,fat
136,47,fat
129,66,fat
122,51,fat
196,72,normal
122,57,fat
151,82,fat
149,99,fat
181,65,normal
131,98,fat
140,49,fat
168,47,thin
157,49,normal
152,47,normal
152,57,normal
193,46,thin
155,72,fat
132,42,normal
120,62,fat
130,48,fat
193,36,thin
160,52,normal
153,82,fat
193,47,thin
190,37,thin
159,100,fat
176,49,thin
186,59,thin
151,53,normal
197,91,normal
186,49,thin
170,68,normal
139,55,fat
181,87,fat
192,69,normal
170,44,thin
149,70,fat
170,93,fat
146,91,fat
185,59,thin
161,97,fat
140,73,fat
183,73,normal
143,46,normal
164,70,fat
174,83,fat
156,56,normal
184,77,normal
124,41,fat
149,66,fat
200,40,thin
194,70,normal
178,60,normal
167,53,normal
178,40,thin
172,49,thin
157,76,fat
120,97,fat
170,97,fat
164,56,normal
184,63,normal
140,79,fat
138,56,fat
199,92,normal
196,54,thin
165,72,fat
184,43,thin
136,44,normal
125,97,fat
192,55,thin
186,55,thin
149,72,fat
187,69,normal
165,83,fat
181,61,normal
170,78,fat
177,81,fat
129,46,fat
178,58,thin
176,73,normal
186,97,fat
198,39,thin
174,86,fat
131,94,fat
138,80,fat
147,59,fat
162,76,fat
197,67,thin
171,45,thin
194,70,normal
163,96,fat
181,77,normal
179,80,normal
192,79,normal
200,100,fat
200,67,thin
149,98,fat
139,93,fat
188,57,thin
123,41,fat
120,38,fat
147,41,normal
178,41,thin
199,90,normal
126,88,fat
144,61,fat
182,46,thin
128,90,fat
200,65,thin
126,85,fat
134,49,fat
177,86,fat
195,59,thin
139,79,fat
193,84,normal
154,38,thin
200,61,thin
122,58,fat
159,94,fat
138,71,fat
191,97,fat
162,83,fat
169,57,normal
175,52,thin
121,94,fat
149,76,fat
193,53,thin
145,50,normal
170,89,fat
136,77,fat
145,69,fat
173,53,thin
149,77,fat
125,40,fat
185,61,thin
130,94,fat
199,51,thin
185,99,fat
160,76,fat
141,88,fat
199,84,normal
187,77,normal
147,98,fat
128,57,fat
179,78,normal
188,46,thin
158,56,normal
175,43,thin
154,83,fat
140,55,fat
154,100,fat
140,51,fat
189,88,normal
181,44,thin
138,89,fat
146,46,normal
169,60,normal
131,43,fat
164,48,thin
157,86,fat
187,38,thin
125,53,fat
165,48,thin
199,98,normal
128,95,fat
174,100,fat
196,59,thin
162,100,fat
167,42,thin
182,61,thin
122,49,fat
155,39,thin
167,83,fat
195,97,fat
183,87,fat
143,53,fat
136,48,fat
129,64,fat
184,54,thin
167,48,thin
154,67,fat
137,62,fat
165,51,normal
137,40,normal
153,59,fat
121,76,fat
198,57,thin
173,50,thin
180,79,normal
130,79,fat
161,76,fat
187,85,normal
142,89,fat
182,85,fat
164,86,fat
180,42,thin
146,61,fat
171,84,fat
193,81,normal
198,44,thin
141,67,fat
170,58,normal
121,100,fat
184,35,thin
189,40,thin
142,38,normal
181,76,normal
183,80,normal
151,76,fat
133,42,normal
169,93,fat
154,90,fat
171,48,thin
174,72,normal
131,64,fat
139,49,fat
166,63,normal
172,54,thin
129,99,fat
184,46,thin
196,49,thin
132,98,fat
179,79,normal
177,66,normal
147,90,fat
196,100,fat
187,37,thin
181,90,fat
152,37,thin
177,62,normal
197,67,thin
136,62,fat
155,91,fat
169,56,normal
139,62,fat
127,84,fat
185,84,normal
162,98,fat
128,79,fat
172,58,normal
172,58,normal
152,39,thin
155,63,fat
141,55,fat
185,60,thin
169,85,fat
166,58,normal
198,50,thin
169,66,normal
151,82,fat
164,78,fat
123,65,fat
143,44,normal
182,50,thin
124,64,fat
161,38,thin
199,82,normal
174,52,thin
194,57,thin
160,97,fat
170,90,fat
162,74,fat
182,84,fat
128,49,fat
158,51,normal
177,46,thin
159,64,fat
188,60,thin
138,36,normal
158,40,thin
175,76,normal
196,74,normal
167,62,normal
189,59,thin
172,96,fat
120,92,fat
175,53,thin
150,39,thin
151,97,fat
170,77,fat
144,70,fat
180,46,thin
141,82,fat
181,85,fat
123,78,fat
161,56,normal
170,69,normal
148,82,fat
175,62,normal
131,49,fat
195,42,thin
150,83,fat
178,90,fat
122,66,fat
170,89,fat
199,36,thin
163,69,fat
126,71,fat
178,67,normal
169,57,normal
141,83,fat
181,58,thin
136,48,fat
174,55,thin
159,47,normal
146,45,normal
165,71,fat
124,45,fat
175,39,thin
122,71,fat
199,50,thin
171,80,fat
182,57,thin
173,90,fat
155,56,normal
176,59,normal
155,71,fat
196,54,thin
199,66,thin
186,96,fat
194,61,thin
126,45,fat
167,60,normal
149,90,fat
163,45,thin
177,47,thin
131,94,fat
132,92,fat
173,94,fat
170,41,thin
200,48,thin
191,51,thin
153,93,fat
169,99,fat
143,86,fat
160,71,fat
193,63,thin
175,85,fat
171,70,normal
173,53,thin
134,85,fat
139,42,normal
152,73,fat
132,53,fat
177,49,thin
146,56,fat
136,80,fat
130,81,fat
122,99,fat
168,92,fat
200,64,thin
181,95,fat
147,91,fat
182,89,fat
145,98,fat
191,81,normal
143,99,fat
177,71,normal
158,54,normal
181,75,normal
142,56,fat
168,47,thin
132,70,fat
170,57,normal
193,36,thin
200,90,normal
184,56,thin
123,86,fat
148,67,fat
143,53,fat
140,64,fat
188,50,thin
197,69,thin
191,46,thin
196,57,thin
145,79,fat
137,49,fat
142,59,fat
156,43,thin
171,81,fat
137,98,fat
124,62,fat
138,56,fat
167,56,normal
152,83,fat
188,97,fat
156,42,thin
126,52,fat
161,38,thin
161,69,fat
175,80,fat
139,42,normal
177,51,thin
160,96,fat
152,63,fat
120,82,fat
165,60,normal
161,99,fat
137,43,normal
131,54,fat
140,52,fat
134,97,fat
120,75,fat
150,99,fat
167,37,thin
163,81,fat
173,58,normal
160,78,fat
176,75,normal
160,90,fat
189,57,thin
151,40,thin
197,38,thin
189,97,fat
154,49,normal
141,45,normal
182,49,thin
133,87,fat
141,61,fat
134,47,fat
179,95,fat
146,84,fat
187,91,fat
140,69,fat
124,71,fat
177,59,normal
183,78,normal
166,40,thin
177,52,thin
149,98,fat
120,51,fat
171,83,fat
168,69,normal
164,61,normal
196,53,thin
158,52,normal
135,54,fat
163,50,normal
190,79,normal
142,97,fat
174,73,normal
122,63,fat
197,72,normal
194,61,thin
166,53,normal
137,88,fat
134,76,fat
184,62,thin
149,47,normal
149,42,normal
183,93,fat
139,38,normal
182,94,fat
162,72,fat
147,68,fat
161,60,normal
198,36,thin
151,41,thin
184,37,thin
149,80,fat
132,36,normal
179,94,fat
184,98,fat
186,60,thin
126,87,fat
162,87,fat
149,89,fat
129,64,fat
170,64,normal
191,70,normal
186,63,thin
144,43,normal
127,47,fat
122,49,fat
126,50,fat
176,49,thin
144,93,fat
127,99,fat
168,90,fat
122,78,fat
138,88,fat
158,41,thin
138,68,fat
134,77,fat
138,87,fat
125,85,fat
133,91,fat
180,76,normal
136,96,fat
129,99,fat
171,50,thin
167,78,fat
129,93,fat
142,60,fat
165,97,fat
142,42,normal
130,61,fat
128,47,fat
179,63,normal
184,91,fat
157,42,thin
191,63,thin
192,97,fat
164,97,fat
152,93,fat
192,40,thin
151,48,normal
145,41,normal
183,58,thin
129,75,fat
143,96,fat
194,59,thin
122,35,normal
192,99,fat
163,72,fat
167,39,thin
180,95,fat
137,42,normal
179,93,fat
160,69,fat
155,76,fat
191,84,normal
187,92,fat
135,55,fat
158,79,fat
132,63,fat
141,96,fat
138,48,fat
132,57,fat
